section_id,donor_id,time,source,target,source_cell_id,target_cell_id,sender_type,receiver_type,relation,distance,ligand_signal,receptor_signal,true_gate_probability,edge_active,source_stress,source_damage,source_inflammation
D11_S1,D11,0.0,D11_S1_C000_T000,D11_S1_C033_T000,D11_S1_C000,D11_S1_C033,macrophage,macrophage,other,339.939034025396,0.8599995836539692,0.7182216970071971,0.00688680889880802,0,0.5331006982806425,0.2804170777107201,0.5598430888738788
D11_S1,D11,0.0,D11_S1_C014_T000,D11_S1_C034_T000,D11_S1_C014,D11_S1_C034,t_cell,fibroblast,other,73.91275427543371,0.22648241115919432,0.733007484464856,0.289005455685969,0,0.5540511063332394,0.3886376532369464,-0.0943272927139586
D11_S1,D11,0.0,D11_S1_C020_T000,D11_S1_C034_T000,D11_S1_C020,D11_S1_C034,fibroblast,fibroblast,other,82.32090817562097,0.6792309243905895,0.733007484464856,0.3703057960781041,0,0.5728228131816476,0.3258426338353924,0.3787300918373033
D11_S1,D11,0.0,D11_S1_C008_T000,D11_S1_C034_T000,D11_S1_C008,D11_S1_C034,tumor,fibroblast,other,94.39430492776559,0.7270678562033248,0.733007484464856,0.33331852012960944,0,0.8830895506560199,0.518710233632463,0.21864079138905546
D11_S1,D11,0.0,D11_S1_C018_T000,D11_S1_C034_T000,D11_S1_C018,D11_S1_C034,vascular,fibroblast,other,139.90773786561016,0.22926954934264854,0.733007484464856,0.11057081793887218,0,0.48347121340883387,0.24683001323469317,0.0014015844406560056
D11_S1,D11,0.0,D11_S1_C012_T000,D11_S1_C034_T000,D11_S1_C012,D11_S1_C034,t_cell,fibroblast,other,153.35353386928398,0.27076946448456096,0.733007484464856,0.09285837411084652,0,0.6616854762500772,0.37204400068810484,-0.10112390097905553
D11_S1,D11,0.0,D11_S1_C015_T000,D11_S1_C035_T000,D11_S1_C015,D11_S1_C035,fibroblast,macrophage,other,41.35966400550109,0.6701176817266886,0.7135877827130517,0.5452142031797647,1,0.5457210720648613,0.3381727971900038,0.35379833711911435
D11_S1,D11,0.0,D11_S1_C013_T000,D11_S1_C035_T000,D11_S1_C013,D11_S1_C035,fibroblast,macrophage,other,59.73154576601702,0.590616614836007,0.7135877827130517,0.4400971275394151,0,0.43586004514764687,0.21791837807826378,0.33975126553365437
D11_S1,D11,0.0,D11_S1_C032_T000,D11_S1_C035_T000,D11_S1_C032,D11_S1_C035,t_cell,macrophage,other,143.7541228350474,0.1427594392459834,0.7135877827130517,0.09379023865161654,0,0.4602743977046382,0.22254384111558476,-0.13890858529072245
D11_S1,D11,0.0,D11_S1_C024_T000,D11_S1_C035_T000,D11_S1_C024,D11_S1_C035,t_cell,macrophage,other,148.63954031094798,0.19239808646153195,0.7135877827130517,0.09120058529802945,0,0.5202338869832345,0.3131713492763058,-0.09779238157232988
D11_S1,D11,0.0,D11_S1_C019_T000,D11_S1_C035_T000,D11_S1_C019,D11_S1_C035,tumor,macrophage,tumor_to_macrophage,159.17188151588962,0.5924535373673491,0.7135877827130517,0.27917019083289685,0,0.6233489414261532,0.44778605490232043,0.14501599064904805
D11_S1,D11,12.0,D11_S1_C028_T012,D11_S1_C000_T012,D11_S1_C028,D11_S1_C000,t_cell,macrophage,other,66.28393662313164,0.49682770836889695,0.6592637348092146,0.3758240557596941,0,0.9199377420162254,0.811422897846382,0.3177379319434337
D11_S1,D11,12.0,D11_S1_C006_T012,D11_S1_C000_T012,D11_S1_C006,D11_S1_C000,macrophage,macrophage,other,101.42359983190235,1.1346125508389648,0.6592637348092146,0.39978223074586267,0,0.8749471730746409,0.763545291821505,0.6591396076711482
D11_S1,D11,12.0,D11_S1_C026_T012,D11_S1_C000_T012,D11_S1_C026,D11_S1_C000,tumor,macrophage,tumor_to_macrophage,136.467978691992,0.8035778037834382,0.6592637348092146,0.41632907626395466,0,0.7737573686579979,1.0215479515493564,0.5164076955570241
D11_S1,D11,12.0,D11_S1_C011_T012,D11_S1_C000_T012,D11_S1_C011,D11_S1_C000,tumor,macrophage,tumor_to_macrophage,225.3538919884995,0.7800633497309197,0.6592637348092146,0.12294318856273789,0,0.7837982763040818,0.9094165015763319,0.4888256064123694
D11_S1,D11,12.0,D11_S1_C016_T012,D11_S1_C000_T012,D11_S1_C016,D11_S1_C000,vascular,macrophage,other,225.50852298548259,0.5431456719148404,0.6592637348092146,0.03488844231313946,0,0.8850714602984215,0.7794540591222027,0.1446773679061719
D11_S1,D11,12.0,D11_S1_C004_T012,D11_S1_C001_T012,D11_S1_C004,D11_S1_C001,t_cell,tumor,t_cell_to_tumor,66.42354178063601,0.49411802828334817,0.7700076612675066,0.13355534504903735,0,0.8775667654576422,0.8768519353096366,0.04054813617162386
D11_S1,D11,12.0,D11_S1_C008_T012,D11_S1_C001_T012,D11_S1_C008,D11_S1_C001,tumor,tumor,other,100.26507958108814,1.041906023571026,0.7700076612675066,0.3991342370525943,0,1.223616629517631,1.165114161152368,0.5071626687927466
D11_S1,D11,12.0,D11_S1_C034_T012,D11_S1_C001_T012,D11_S1_C034,D11_S1_C001,fibroblast,tumor,fibroblast_to_tumor,189.4905731861763,1.0226785824076272,0.7700076612675066,0.3346463944443447,0,1.0212047043677084,0.8925458617686333,0.4684982743970762
D11_S1,D11,12.0,D11_S1_C012_T012,D11_S1_C001_T012,D11_S1_C012,D11_S1_C001,t_cell,tumor,t_cell_to_tumor,219.83130627310615,0.5892560982543055,0.7700076612675066,0.010752425685098916,0,1.063055251101204,0.9235249410350548,0.2735315993562654
D11_S1,D11,12.0,D11_S1_C020_T012,D11_S1_C001_T012,D11_S1_C020,D11_S1_C001,fibroblast,tumor,fibroblast_to_tumor,227.2021264171146,0.9839779924342856,0.7700076612675066,0.19614608553754495,0,1.0133354460894073,0.7519081667762094,0.44282713747001456
D11_S1,D11,12.0,D11_S1_C023_T012,D11_S1_C002_T012,D11_S1_C023,D11_S1_C002,tumor,macrophage,tumor_to_macrophage,18.31500788528897,0.8565030945571375,0.7145646744758064,0.8688959297953022,1,0.8953590700281417,1.0143660521778948,0.5686276791460229
D11_S1,D11,12.0,D11_S1_C007_T012,D11_S1_C002_T012,D11_S1_C007,D11_S1_C002,macrophage,macrophage,other,66.06643486322572,1.15241707265637,0.7145646744758064,0.5724874849383942,1,0.8628185071997472,0.8565949776659351,0.8265731859161157
D11_S1,D11,12.0,D11_S1_C013_T012,D11_S1_C002_T012,D11_S1_C013,D11_S1_C002,fibroblast,macrophage,other,160.208789753106,0.8183869940598247,0.7145646744758064,0.143479059762133,0,0.7031789044705962,0.6478259481922258,0.6162122969565067
D11_S1,D11,12.0,D11_S1_C017_T012,D11_S1_C002_T012,D11_S1_C017,D11_S1_C002,macrophage,macrophage,other,164.54956512453546,1.1096708801667754,0.7145646744758064,0.17801605005247914,0,0.8028699358327219,0.7935176361682021,0.7266952371757783
D11_S1,D11,12.0,D11_S1_C032_T012,D11_S1_C002_T012,D11_S1_C032,D11_S1_C002,t_cell,macrophage,other,174.10491422338555,0.4058442151917223,0.7145646744758064,0.07507367627085086,0,0.7868357263493363,0.6870725533380838,0.2043152419481547
D11_S1,D11,12.0,D11_S1_C010_T012,D11_S1_C003_T012,D11_S1_C010,D11_S1_C003,tumor,tumor,other,211.1378593225338,0.9631796003378922,0.7656757338240956,0.0759586206188735,0,1.0575190429187855,1.1491841240977547,0.5735410258018805
D11_S1,D11,12.0,D11_S1_C033_T012,D11_S1_C003_T012,D11_S1_C033,D11_S1_C003,macrophage,tumor,macrophage_to_tumor,278.8018128677798,1.2314586644484797,0.7656757338240956,0.13261895443745536,0,0.9791746431813589,0.9633203000674727,0.5534005057892222
D11_S1,D11,12.0,D11_S1_C021_T012,D11_S1_C003_T012,D11_S1_C021,D11_S1_C003,vascular,tumor,vascular_to_tumor,295.7968432027031,0.5676749257079372,0.7656757338240956,0.004599213194307213,0,0.9729769954042903,0.7193411111040262,0.1134998860620936
D11_S1,D11,12.0,D11_S1_C016_T012,D11_S1_C003_T012,D11_S1_C016,D11_S1_C003,vascular,tumor,vascular_to_tumor,299.65655253760707,0.5431456719148404,0.7656757338240956,0.0041729780731182345,0,0.8850714602984215,0.7794540591222027,0.1446773679061719
D11_S1,D11,12.0,D11_S1_C022_T012,D11_S1_C003_T012,D11_S1_C022,D11_S1_C003,vascular,tumor,vascular_to_tumor,367.56296190179984,0.4918886649010098,0.7656757338240956,0.0011622848533029558,0,0.801796140747613,0.7243216062583357,0.26182334095259635
D11_S1,D11,12.0,D11_S1_C001_T012,D11_S1_C004_T012,D11_S1_C001,D11_S1_C004,tumor,t_cell,other,66.42354178063601,0.9335069214340153,0.8086735384378059,0.5260799002914369,1,1.030649211230095,1.0788591055218903,0.3938025336899208
D11_S1,D11,12.0,D11_S1_C008_T012,D11_S1_C004_T012,D11_S1_C008,D11_S1_C004,tumor,t_cell,other,132.30149256886222,1.041906023571026,0.8086735384378059,0.2775334238476353,0,1.223616629517631,1.165114161152368,0.5071626687927466
D11_S1,D11,12.0,D11_S1_C034_T012,D11_S1_C004_T012,D11_S1_C034,D11_S1_C004,fibroblast,t_cell,fibroblast_to_t_cell,204.82544222929081,1.0226785824076272,0.8086735384378059,0.22127142599882385,0,1.0212047043677084,0.8925458617686333,0.4684982743970762
D11_S1,D11,12.0,D11_S1_C020_T012,D11_S1_C004_T012,D11_S1_C020,D11_S1_C004,fibroblast,t_cell,fibroblast_to_t_cell,261.02661482124506,0.9839779924342856,0.8086735384378059,0.0899374240582175,0,1.0133354460894073,0.7519081667762094,0.44282713747001456
D11_S1,D11,12.0,D11_S1_C014_T012,D11_S1_C004_T012,D11_S1_C014,D11_S1_C004,t_cell,t_cell,other,269.3559454818509,0.5377091336722715,0.8086735384378059,0.017923854608881535,0,0.9729493203217844,0.879527758109874,0.15230884418438836
D11_S1,D11,12.0,D11_S1_C025_T012,D11_S1_C005_T012,D11_S1_C025,D11_S1_C005,macrophage,t_cell,macrophage_to_t_cell,171.52160380003335,1.2099693299239849,0.7996535222825032,0.44616351057325365,0,0.9961971999262126,0.8467223598287569,0.757552003734076
D11_S1,D11,12.0,D11_S1_C014_T012,D11_S1_C005_T012,D11_S1_C014,D11_S1_C005,t_cell,t_cell,other,188.0540974368149,0.5377091336722715,0.7996535222825032,0.0726371705827058,0,0.9729493203217844,0.879527758109874,0.15230884418438836
D11_S1,D11,12.0,D11_S1_C032_T012,D11_S1_C005_T012,D11_S1_C032,D11_S1_C005,t_cell,t_cell,other,199.9616875508494,0.4058442151917223,0.7996535222825032,0.0515220149992447,0,0.7868357263493363,0.6870725533380838,0.2043152419481547
D11_S1,D11,12.0,D11_S1_C020_T012,D11_S1_C005_T012,D11_S1_C020,D11_S1_C005,fibroblast,t_cell,fibroblast_to_t_cell,216.0003341523741,0.9839779924342856,0.7996535222825032,0.18083638264526355,0,1.0133354460894073,0.7519081667762094,0.44282713747001456
D11_S1,D11,12.0,D11_S1_C013_T012,D11_S1_C005_T012,D11_S1_C013,D11_S1_C005,fibroblast,t_cell,fibroblast_to_t_cell,218.05985078354504,0.8183869940598247,0.7996535222825032,0.14954271333002583,0,0.7031789044705962,0.6478259481922258,0.6162122969565067
D11_S1,D11,12.0,D11_S1_C028_T012,D11_S1_C006_T012,D11_S1_C028,D11_S1_C006,t_cell,macrophage,other,85.49808070699125,0.49682770836889695,0.7417964574818591,0.3118968467504385,0,0.9199377420162254,0.811422897846382,0.3177379319434337
D11_S1,D11,12.0,D11_S1_C000_T012,D11_S1_C006_T012,D11_S1_C000,D11_S1_C006,macrophage,macrophage,other,101.42359983190235,1.126277822037608,0.7417964574818591,0.4123987238227217,0,0.8606842627487014,0.7558796152027688,0.6260832476381564
D11_S1,D11,12.0,D11_S1_C018_T012,D11_S1_C006_T012,D11_S1_C018,D11_S1_C006,vascular,macrophage,other,152.59760227164915,0.5313498760627496,0.7417964574818591,0.12353663657072682,0,0.8601399674913821,0.7771475627665108,0.2059836438159206
D11_S1,D11,12.0,D11_S1_C011_T012,D11_S1_C006_T012,D11_S1_C011,D11_S1_C006,tumor,macrophage,tumor_to_macrophage,169.73778347432153,0.7800633497309197,0.7417964574818591,0.2886684358770351,0,0.7837982763040818,0.9094165015763319,0.4888256064123694
D11_S1,D11,12.0,D11_S1_C026_T012,D11_S1_C006_T012,D11_S1_C026,D11_S1_C006,tumor,macrophage,tumor_to_macrophage,221.1570549995252,0.8035778037834382,0.7417964574818591,0.1418066185028961,0,0.7737573686579979,1.0215479515493564,0.5164076955570241
D11_S1,D11,12.0,D11_S1_C023_T012,D11_S1_C007_T012,D11_S1_C023,D11_S1_C007,tumor,macrophage,tumor_to_macrophage,48.73366795933371,0.8565030945571375,0.7183454146639787,0.7935620081746221,1,0.8953590700281417,1.0143660521778948,0.5686276791460229
D11_S1,D11,12.0,D11_S1_C002_T012,D11_S1_C007_T012,D11_S1_C002,D11_S1_C007,macrophage,macrophage,other,66.06643486322572,1.1511892017632606,0.7183454146639787,0.5728358451292337,1,0.8827761202947076,0.8157597905225682,0.7444222653664785
D11_S1,D11,12.0,D11_S1_C017_T012,D11_S1_C007_T012,D11_S1_C017,D11_S1_C007,macrophage,macrophage,other,196.73102788296973,1.1096708801667754,0.7183454146639787,0.10848813552020496,0,0.8028699358327219,0.7935176361682021,0.7266952371757783
D11_S1,D11,12.0,D11_S1_C013_T012,D11_S1_C007_T012,D11_S1_C013,D11_S1_C007,fibroblast,macrophage,other,225.22091181885372,0.8183869940598247,0.7183454146639787,0.04954439542162621,0,0.7031789044705962,0.6478259481922258,0.6162122969565067
D11_S1,D11,12.0,D11_S1_C032_T012,D11_S1_C007_T012,D11_S1_C032,D11_S1_C007,t_cell,macrophage,other,227.29145345229782,0.4058442151917223,0.7183454146639787,0.030302138462721766,0,0.7868357263493363,0.6870725533380838,0.2043152419481547
D11_S1,D11,12.0,D11_S1_C034_T012,D11_S1_C008_T012,D11_S1_C034,D11_S1_C008,fibroblast,tumor,fibroblast_to_tumor,92.0775448956602,1.0226785824076272,0.9135327675275988,0.763837354693058,1,1.0212047043677084,0.8925458617686333,0.4684982743970762
D11_S1,D11,12.0,D11_S1_C001_T012,D11_S1_C008_T012,D11_S1_C001,D11_S1_C008,tumor,tumor,other,100.26507958108814,0.9335069214340153,0.9135327675275988,0.39506065250670125,0,1.030649211230095,1.0788591055218903,0.3938025336899208
D11_S1,D11,12.0,D11_S1_C020_T012,D11_S1_C008_T012,D11_S1_C020,D11_S1_C008,fibroblast,tumor,fibroblast_to_tumor,129.8803853127811,0.9839779924342856,0.9135327675275988,0.6103722762792736,1,1.0133354460894073,0.7519081667762094,0.44282713747001456
D11_S1,D11,12.0,D11_S1_C004_T012,D11_S1_C008_T012,D11_S1_C004,D11_S1_C008,t_cell,tumor,t_cell_to_tumor,132.30149256886222,0.49411802828334817,0.9135327675275988,0.04982915465468115,0,0.8775667654576422,0.8768519353096366,0.04054813617162386
D11_S1,D11,12.0,D11_S1_C012_T012,D11_S1_C008_T012,D11_S1_C012,D11_S1_C008,t_cell,tumor,t_cell_to_tumor,146.50043440879318,0.5892560982543055,0.9135327675275988,0.04334656487255579,0,1.063055251101204,0.9235249410350548,0.2735315993562654
D11_S1,D11,12.0,D11_S1_C022_T012,D11_S1_C009_T012,D11_S1_C022,D11_S1_C009,vascular,macrophage,other,142.46402274297125,0.4918886649010098,0.5586654881848244,0.12350153925818196,0,0.801796140747613,0.7243216062583357,0.26182334095259635
D11_S1,D11,12.0,D11_S1_C017_T012,D11_S1_C009_T012,D11_S1_C017,D11_S1_C009,macrophage,macrophage,other,230.2534546552519,1.1096708801667754,0.5586654881848244,0.05575379011900547,0,0.8028699358327219,0.7935176361682021,0.7266952371757783
D11_S1,D11,12.0,D11_S1_C007_T012,D11_S1_C009_T012,D11_S1_C007,D11_S1_C009,macrophage,macrophage,other,274.28788691615824,1.15241707265637,0.5586654881848244,0.02730759017257375,0,0.8628185071997472,0.8565949776659351,0.8265731859161157
D11_S1,D11,12.0,D11_S1_C023_T012,D11_S1_C009_T012,D11_S1_C023,D11_S1_C009,tumor,macrophage,tumor_to_macrophage,297.2063887279699,0.8565030945571375,0.5586654881848244,0.03748036311973012,0,0.8953590700281417,1.0143660521778948,0.5686276791460229
D11_S1,D11,12.0,D11_S1_C010_T012,D11_S1_C009_T012,D11_S1_C010,D11_S1_C009,tumor,macrophage,tumor_to_macrophage,298.82058127995543,0.9631796003378922,0.5586654881848244,0.04100802975793955,0,1.0575190429187855,1.1491841240977547,0.5735410258018805
D11_S1,D11,12.0,D11_S1_C003_T012,D11_S1_C010_T012,D11_S1_C003,D11_S1_C010,tumor,tumor,other,211.1378593225338,0.9488242046820579,0.7425038701369371,0.07361400269959227,0,1.0379927847770176,1.1269098061295997,0.47402683059424544
D11_S1,D11,12.0,D11_S1_C025_T012,D11_S1_C010_T012,D11_S1_C025,D11_S1_C010,macrophage,tumor,macrophage_to_tumor,229.39758087355906,1.2099693299239849,0.7425038701369371,0.2629263578890679,0,0.9961971999262126,0.8467223598287569,0.757552003734076
D11_S1,D11,12.0,D11_S1_C021_T012,D11_S1_C010_T012,D11_S1_C021,D11_S1_C010,vascular,tumor,vascular_to_tumor,243.23045828834827,0.5676749257079372,0.7425038701369371,0.0115615186338017,0,0.9729769954042903,0.7193411111040262,0.1134998860620936
D11_S1,D11,12.0,D11_S1_C017_T012,D11_S1_C010_T012,D11_S1_C017,D11_S1_C010,macrophage,tumor,macrophage_to_tumor,247.6086165191438,1.1096708801667754,0.7425038701369371,0.18634211412526835,0,0.8028699358327219,0.7935176361682021,0.7266952371757783
D11_S1,D11,12.0,D11_S1_C032_T012,D11_S1_C010_T012,D11_S1_C032,D11_S1_C010,t_cell,tumor,t_cell_to_tumor,277.2561298385623,0.4058442151917223,0.7425038701369371,0.003057755810581191,0,0.7868357263493363,0.6870725533380838,0.2043152419481547
D11_S1,D11,12.0,D11_S1_C018_T012,D11_S1_C011_T012,D11_S1_C018,D11_S1_C011,vascular,tumor,vascular_to_tumor,84.72740657514657,0.5313498760627496,0.5883795747678239,0.1476998877343275,0,0.8601399674913821,0.7771475627665108,0.2059836438159206
D11_S1,D11,12.0,D11_S1_C021_T012,D11_S1_C011_T012,D11_S1_C021,D11_S1_C011,vascular,tumor,vascular_to_tumor,145.69938387763682,0.5676749257079372,0.5883795747678239,0.05686775299956975,0,0.9729769954042903,0.7193411111040262,0.1134998860620936
D11_S1,D11,12.0,D11_S1_C006_T012,D11_S1_C011_T012,D11_S1_C006,D11_S1_C011,macrophage,tumor,macrophage_to_tumor,169.73778347432153,1.1346125508389648,0.5883795747678239,0.46028608600754845,0,0.8749471730746409,0.763545291821505,0.6591396076711482
D11_S1,D11,12.0,D11_S1_C014_T012,D11_S1_C011_T012,D11_S1_C014,D11_S1_C011,t_cell,tumor,t_cell_to_tumor,189.26435219045376,0.5377091336722715,0.5883795747678239,0.015260517940595632,0,0.9729493203217844,0.879527758109874,0.15230884418438836
D11_S1,D11,12.0,D11_S1_C016_T012,D11_S1_C011_T012,D11_S1_C016,D11_S1_C011,vascular,tumor,vascular_to_tumor,192.77156237455523,0.5431456719148404,0.5883795747678239,0.02450695874327091,0,0.8850714602984215,0.7794540591222027,0.1446773679061719
D11_S1,D11,12.0,D11_S1_C020_T012,D11_S1_C012_T012,D11_S1_C020,D11_S1_C012,fibroblast,t_cell,fibroblast_to_t_cell,88.1904100566534,0.9839779924342856,0.9006612860956955,0.7038383461768282,1,1.0133354460894073,0.7519081667762094,0.44282713747001456
D11_S1,D11,12.0,D11_S1_C030_T012,D11_S1_C012_T012,D11_S1_C030,D11_S1_C012,macrophage,t_cell,macrophage_to_t_cell,93.8361541551745,1.0992665383289832,0.9006612860956955,0.7559499252381486,1,0.8737772327641247,0.6242671343405083,0.5397169546434614
D11_S1,D11,12.0,D11_S1_C008_T012,D11_S1_C012_T012,D11_S1_C008,D11_S1_C012,tumor,t_cell,other,146.50043440879318,1.041906023571026,0.9006612860956955,0.2417113398417103,0,1.223616629517631,1.165114161152368,0.5071626687927466
D11_S1,D11,12.0,D11_S1_C034_T012,D11_S1_C012_T012,D11_S1_C034,D11_S1_C012,fibroblast,t_cell,fibroblast_to_t_cell,151.32622772215493,1.0226785824076272,0.9006612860956955,0.4436662570848113,0,1.0212047043677084,0.8925458617686333,0.4684982743970762
D11_S1,D11,12.0,D11_S1_C014_T012,D11_S1_C012_T012,D11_S1_C014,D11_S1_C012,t_cell,t_cell,other,152.60477822431213,0.5377091336722715,0.9006612860956955,0.13787835851147137,0,0.9729493203217844,0.879527758109874,0.15230884418438836
D11_S1,D11,12.0,D11_S1_C035_T012,D11_S1_C013_T012,D11_S1_C035,D11_S1_C013,macrophage,fibroblast,other,53.8964808867136,1.2074503231380207,0.6071275254589211,0.6209957595020026,1,0.9317933052206281,0.9525733431549518,0.6631840930967696
D11_S1,D11,12.0,D11_S1_C032_T012,D11_S1_C013_T012,D11_S1_C032,D11_S1_C013,t_cell,fibroblast,other,88.23249442949009,0.4058442151917223,0.6071275254589211,0.259971169322923,0,0.7868357263493363,0.6870725533380838,0.2043152419481547
D11_S1,D11,12.0,D11_S1_C015_T012,D11_S1_C013_T012,D11_S1_C015,D11_S1_C013,fibroblast,fibroblast,other,101.28885294069441,0.916330552876182,0.6071275254589211,0.3331275001349406,0,0.7984312390597368,0.8681459811972018,0.5664291577895219
D11_S1,D11,12.0,D11_S1_C025_T012,D11_S1_C013_T012,D11_S1_C025,D11_S1_C013,macrophage,fibroblast,other,133.50247369246532,1.2099693299239849,0.6071275254589211,0.2816616533924166,0,0.9961971999262126,0.8467223598287569,0.757552003734076
D11_S1,D11,12.0,D11_S1_C017_T012,D11_S1_C013_T012,D11_S1_C017,D11_S1_C013,macrophage,fibroblast,other,158.27218836444885,1.1096708801667754,0.6071275254589211,0.18280880929630616,0,0.8028699358327219,0.7935176361682021,0.7266952371757783
D11_S1,D11,12.0,D11_S1_C020_T012,D11_S1_C014_T012,D11_S1_C020,D11_S1_C014,fibroblast,t_cell,fibroblast_to_t_cell,64.43954280214109,0.9839779924342856,0.8245550304156707,0.774880803889994,1,1.0133354460894073,0.7519081667762094,0.44282713747001456
D11_S1,D11,12.0,D11_S1_C034_T012,D11_S1_C014_T012,D11_S1_C034,D11_S1_C014,fibroblast,t_cell,fibroblast_to_t_cell,64.58944862151043,1.0226785824076272,0.8245550304156707,0.7820898086916653,1,1.0212047043677084,0.8925458617686333,0.4684982743970762
D11_S1,D11,12.0,D11_S1_C018_T012,D11_S1_C014_T012,D11_S1_C018,D11_S1_C014,vascular,t_cell,other,134.234079108022,0.5313498760627496,0.8245550304156707,0.17268094240060503,0,0.8601399674913821,0.7771475627665108,0.2059836438159206
D11_S1,D11,12.0,D11_S1_C008_T012,D11_S1_C014_T012,D11_S1_C008,D11_S1_C014,tumor,t_cell,other,150.78769359701718,1.041906023571026,0.8245550304156707,0.21796409868120764,0,1.223616629517631,1.165114161152368,0.5071626687927466
D11_S1,D11,12.0,D11_S1_C012_T012,D11_S1_C014_T012,D11_S1_C012,D11_S1_C014,t_cell,t_cell,other,152.60477822431213,0.5892560982543055,0.8245550304156707,0.13813999506935873,0,1.063055251101204,0.9235249410350548,0.2735315993562654
D11_S1,D11,12.0,D11_S1_C035_T012,D11_S1_C015_T012,D11_S1_C035,D11_S1_C015,macrophage,fibroblast,other,47.970830415482695,1.2074503231380207,0.6918313005957946,0.6601508214517916,1,0.9317933052206281,0.9525733431549518,0.6631840930967696
D11_S1,D11,12.0,D11_S1_C013_T012,D11_S1_C015_T012,D11_S1_C013,D11_S1_C015,fibroblast,fibroblast,other,101.28885294069441,0.8183869940598247,0.6918313005957946,0.3223089748370943,0,0.7031789044705962,0.6478259481922258,0.6162122969565067
D11_S1,D11,12.0,D11_S1_C024_T012,D11_S1_C015_T012,D11_S1_C024,D11_S1_C015,t_cell,fibroblast,other,121.8505918280814,0.46668057876002983,0.6918313005957946,0.17979241697448844,0,0.8448262744643674,0.826035021004258,0.18977878591397104
D11_S1,D11,12.0,D11_S1_C019_T012,D11_S1_C015_T012,D11_S1_C019,D11_S1_C015,tumor,fibroblast,other,124.38838515738053,0.8438179821127905,0.6918313005957946,0.24421152659002046,0,0.8446372381709476,1.0549248997434564,0.44655150988568104
D11_S1,D11,12.0,D11_S1_C029_T012,D11_S1_C015_T012,D11_S1_C029,D11_S1_C015,fibroblast,fibroblast,other,166.97367794392264,0.8894268358319355,0.6918313005957946,0.1366010932700055,0,0.8465583645935348,0.6739022870593789,0.41678685808671867
D11_S1,D11,12.0,D11_S1_C021_T012,D11_S1_C016_T012,D11_S1_C021,D11_S1_C016,vascular,vascular,other,128.6610111775746,0.5676749257079372,0.8308446075923691,0.1946712123433985,0,0.9729769954042903,0.7193411111040262,0.1134998860620936
D11_S1,D11,12.0,D11_S1_C026_T012,D11_S1_C016_T012,D11_S1_C026,D11_S1_C016,tumor,vascular,other,150.63522850014243,0.8035778037834382,0.8308446075923691,0.17592755076599656,0,0.7737573686579979,1.0215479515493564,0.5164076955570241
D11_S1,D11,12.0,D11_S1_C011_T012,D11_S1_C016_T012,D11_S1_C011,D11_S1_C016,tumor,vascular,other,192.77156237455523,0.7800633497309197,0.8308446075923691,0.088694378057797,0,0.7837982763040818,0.9094165015763319,0.4888256064123694
D11_S1,D11,12.0,D11_S1_C033_T012,D11_S1_C016_T012,D11_S1_C033,D11_S1_C016,macrophage,vascular,other,196.68645422816513,1.2314586644484797,0.8308446075923691,0.1322688593769907,0,0.9791746431813589,0.9633203000674727,0.5534005057892222
D11_S1,D11,12.0,D11_S1_C000_T012,D11_S1_C016_T012,D11_S1_C000,D11_S1_C016,macrophage,vascular,other,225.50852298548259,1.126277822037608,0.8308446075923691,0.07441279408791905,0,0.8606842627487014,0.7558796152027688,0.6260832476381564
D11_S1,D11,12.0,D11_S1_C032_T012,D11_S1_C017_T012,D11_S1_C032,D11_S1_C017,t_cell,macrophage,other,82.66123780136674,0.4058442151917223,0.6858547802486117,0.2917726307997004,0,0.7868357263493363,0.6870725533380838,0.2043152419481547
D11_S1,D11,12.0,D11_S1_C025_T012,D11_S1_C017_T012,D11_S1_C025,D11_S1_C017,macrophage,macrophage,other,93.26843990348009,1.2099693299239849,0.6858547802486117,0.46183038119487496,0,0.9961971999262126,0.8467223598287569,0.757552003734076
D11_S1,D11,12.0,D11_S1_C013_T012,D11_S1_C017_T012,D11_S1_C013,D11_S1_C017,fibroblast,macrophage,other,158.27218836444885,0.8183869940598247,0.6858547802486117,0.14512457287332425,0,0.7031789044705962,0.6478259481922258,0.6162122969565067
D11_S1,D11,12.0,D11_S1_C002_T012,D11_S1_C017_T012,D11_S1_C002,D11_S1_C017,macrophage,macrophage,other,164.54956512453546,1.1511892017632606,0.6858547802486117,0.18188422462816972,0,0.8827761202947076,0.8157597905225682,0.7444222653664785
D11_S1,D11,12.0,D11_S1_C023_T012,D11_S1_C017_T012,D11_S1_C023,D11_S1_C017,tumor,macrophage,tumor_to_macrophage,175.8426190867402,0.8565030945571375,0.6858547802486117,0.2757189416593816,0,0.8953590700281417,1.0143660521778948,0.5686276791460229
D11_S1,D11,12.0,D11_S1_C011_T012,D11_S1_C018_T012,D11_S1_C011,D11_S1_C018,tumor,vascular,other,84.72740657514657,0.7800633497309197,0.7733519109801545,0.39460245342881584,0,0.7837982763040818,0.9094165015763319,0.4888256064123694
D11_S1,D11,12.0,D11_S1_C014_T012,D11_S1_C018_T012,D11_S1_C014,D11_S1_C018,t_cell,vascular,other,134.234079108022,0.5377091336722715,0.7733519109801545,0.1682845628066947,0,0.9729493203217844,0.879527758109874,0.15230884418438836
